DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2015-03-01,,93.0,91.5,91.69,3390650.0,0.0,1.0,,81.7091075802341,80.3912187482948,80.5581513336738,3859183.62515907
2015-02-26,92.5,93.0,91.25,91.57,5396919.0,0.0,1.0,81.269811302921,81.7091075802341,80.1715706096383,80.4527202271187,6142686.92761265
2015-02-25,91.5,92.0,90.5,91.43,3757467.0,0.0,1.0,80.3912187482948,80.8305150256079,79.5126261936687,80.329717269471,4276688.87041587
2015-02-24,91.0,92.5,90.75,91.67,4736656.0,0.0,1.0,79.9519224709817,81.269811302921,79.7322743323252,80.5405794825813,5391186.13634891
2015-02-23,92.75,93.5,91.0,91.24,4295450.0,0.0,1.0,81.4894594415776,82.1484038575472,79.9519224709817,80.162784684092,4889012.52051657
2015-02-22,93.0,94.25,92.5,92.86,2787619.0,0.0,1.0,81.7091075802341,82.8073482735168,81.269811302921,81.5861046225864,3172823.38135233
2015-02-19,94.25,94.5,91.25,92.41,5771300.0,0.0,1.0,82.8073482735168,83.0269964121733,80.1715706096383,81.1907379730046,6568801.39674709
2015-02-18,96.0,97.25,94.0,94.89,3508091.0,0.0,1.0,84.3448852441126,85.4431259373953,82.5877001348603,83.3696475084776,3992853.09388108
2015-02-17,97.25,98.0,95.75,95.99,3819175.0,0.0,1.0,85.4431259373953,86.102070353365,84.1252371054561,84.3360993185663,4346923.92951702
2015-02-16,97.0,97.5,96.5,96.92,3466789.0,0.0,1.0,85.2234777987388,85.6627740760519,84.7841815214257,85.1531903943687,3945843.81775812
2015-02-15,97.75,98.25,96.75,97.09,3697803.0,0.0,1.0,85.8824222147084,86.3217184920215,85.0038296600822,85.3025511286551,4208780.25943818
2015-02-12,93.75,96.0,93.75,95.07,2506454.0,0.0,1.0,82.3680519962037,84.3448852441126,82.3680519962037,83.5277941683103,2852805.87321441
2015-02-11,95.0,95.5,93.5,93.93,3008961.0,0.0,1.0,83.4662926894864,83.9055889667995,82.1484038575472,82.5261986560364,3424751.30725444
2015-02-10,97.5,97.5,95.25,95.57,2922810.0,0.0,1.0,85.6627740760519,85.6627740760519,83.685940828143,83.9670904456234,3326695.61631285
2015-02-09,97.25,98.0,96.5,97.72,3131512.0,0.0,1.0,85.4431259373953,86.102070353365,84.7841815214257,85.8560644380696,3564236.89628511
2015-02-08,96.0,98.0,95.75,96.88,3343073.0,0.0,1.0,84.3448852441126,86.102070353365,84.1252371054561,85.1180466921836,3805032.24435179
2015-02-05,94.5,96.25,92.75,93.95,5272075.0,0.0,1.0,83.0269964121733,84.5645333827692,81.4894594415776,82.543770507129,6000591.48263917
2015-02-04,97.5,98.75,95.75,96.16,4288394.0,0.0,1.0,85.6627740760519,86.7610147693346,84.1252371054561,84.4854600528528,4880981.49411776
2015-02-03,96.5,97.5,95.75,96.34,4701634.0,0.0,1.0,84.7841815214257,85.6627740760519,84.1252371054561,84.6436067126855,5351324.65583033
2015-02-02,92.75,96.5,91.25,95.21,7523724.0,0.0,1.0,81.4894594415776,84.7841815214257,80.1715706096383,83.6507971259579,8563382.37830985
2015-02-01,91.5,93.5,91.25,92.74,6836198.0,0.0,1.0,80.3912187482948,82.1484038575472,80.1715706096383,81.4806735160313,7780851.27628778
2015-01-29,88.25,89.25,86.0,86.29,5700970.0,0.0,1.0,77.5357929457598,78.4143855003859,75.5589596978509,75.8137515386925,6488752.91508209
2015-01-28,84.25,90.0,84.25,88.53,6741849.0,0.0,1.0,74.0214227272551,79.0733299163556,74.0214227272551,77.7817988610551,7673464.75280404
2015-01-27,79.5,85.0,79.0,84.01,6892808.0,0.0,1.0,69.8481080927808,74.6803671432247,69.4088118154677,73.8105605141448,7845283.87328843
2015-01-26,80.0,80.25,78.25,78.98,4492273.0,0.0,1.0,70.2874043700938,70.5070525087504,68.749867399498,69.3912399643751,5113033.31259322
2015-01-22,77.5,80.0,77.5,79.12,4845009.0,0.0,1.0,68.0909229835284,70.2874043700938,68.0909229835284,69.5142429220228,5514511.78875682
2015-01-21,79.0,79.25,77.5,77.87,4434761.0,0.0,1.0,69.4088118154677,69.6284599541242,68.0909229835284,68.4160022287401,5047574.07361245
2015-01-20,78.0,79.5,77.75,78.78,4233526.0,0.0,1.0,68.5302192608415,69.8481080927808,68.310571122185,69.2155214534499,4818531.61366852
2015-01-19,79.5,79.5,77.75,78.06,3759959.0,0.0,1.0,69.8481080927808,69.8481080927808,68.310571122185,68.5829348141191,4279525.22497735
2015-01-18,78.25,80.5,77.5,79.51,4943410.0,0.0,1.0,68.749867399498,70.7267006474069,68.0909229835284,69.856894018327,5626510.233863
2015-01-15,78.5,79.5,78.25,78.37,5141669.0,0.0,1.0,68.9695155381546,69.8481080927808,68.749867399498,68.8552985060532,5852165.45818294
2015-01-14,77.25,78.5,76.5,77.25,4342242.0,0.0,1.0,67.8712748448719,68.9695155381546,67.2123304289022,67.8712748448719,4942270.4268733
2015-01-13,76.0,76.75,74.0,76.52,5824138.0,0.0,1.0,66.7730341515891,67.4319785675588,65.0158490423368,67.2299022799948,6628940.76364906
2015-01-12,78.0,78.0,76.75,77.02,4291117.0,0.0,1.0,68.5302192608415,68.5302192608415,67.4319785675588,67.6691985573078,4884080.76918635
2015-01-11,78.75,79.25,77.5,78.46,4054887.0,0.0,1.0,69.1891636768111,69.6284599541242,68.0909229835284,68.9343718359695,4615207.5596922
2015-01-08,79.5,81.0,78.5,79.06,5412067.0,0.0,1.0,69.8481080927808,71.16599692472,68.9695155381546,69.4615273687452,6159928.13904819
2015-01-07,76.75,79.0,75.75,78.08,7475672.0,0.0,1.0,67.4319785675588,69.4088118154677,66.5533860129326,68.6005066652116,8508690.36009619
2015-01-06,76.25,77.5,74.0,77.0,8726844.0,0.0,1.0,66.9926822902457,68.0909229835284,65.0158490423368,67.6516267062153,9932754.32855578
2015-01-05,82.75,82.75,79.25,79.55,5859878.0,0.0,1.0,72.7035338953158,72.7035338953158,69.6284599541242,69.8920377205121,6669619.46028928
2015-01-04,83.5,84.25,83.25,83.37,3137488.0,0.0,1.0,73.3624783112854,74.0214227272551,73.1428301726289,73.248261279184,3571038.68394941
2015-01-01,84.5,85.0,81.25,83.88,3775406.0,0.0,1.0,74.2410708659116,74.6803671432247,71.3856450633766,73.6963434820434,4297106.75343291
2014-12-31,86.25,86.75,79.5,83.5,4336274.0,0.0,1.0,75.7786078365074,76.2179041138205,69.8481080927808,73.3624783112854,4935477.74468111
2014-12-30,86.0,87.25,85.25,85.53,4254482.0,0.0,1.0,75.5589596978509,76.6572003911336,74.9000152818813,75.1460211971766,4842383.3978541
2014-12-29,89.25,89.75,88.5,89.39,3697918.0,0.0,1.0,78.4143855003859,78.853681777699,77.7554410844163,78.5373884580336,4208911.15059973
2014-12-28,89.0,89.75,88.5,88.81,3490146.0,0.0,1.0,78.1947373617294,78.853681777699,77.7554410844163,78.0278047763504,3972428.38175996
2014-12-25,90.0,91.25,88.0,88.45,6865842.0,0.0,1.0,79.0733299163556,80.1715706096383,77.3161448071032,77.711511456685,7814591.6031821
2014-12-24,91.5,91.75,89.75,90.24,5327465.0,0.0,1.0,80.3912187482948,80.6108668869514,78.853681777699,79.2841921294659,6063635.49514342
2014-12-23,91.5,93.0,90.0,90.61,6236917.0,0.0,1.0,80.3912187482948,81.7091075802341,79.0733299163556,79.6092713746775,7098759.22253144
2014-12-22,91.0,93.25,89.25,92.27,5844311.0,0.0,1.0,79.9519224709817,81.9287557188906,78.4143855003859,81.067735015357,6651901.34975212
2014-12-21,91.25,91.5,86.25,90.11,6816238.0,0.0,1.0,80.1715706096383,80.3912187482948,75.7786078365074,79.1699750973645,7758133.12337958
2014-12-18,82.0,83.5,80.75,83.5,3267171.0,0.0,1.0,72.0445894793462,73.3624783112854,70.9463487860635,73.3624783112854,3718641.80136392
2014-12-17,74.0,77.0,72.75,76.05,6925304.0,0.0,1.0,65.0158490423368,67.6516267062153,63.9176083490541,66.8169637793205,7882270.30098907
2014-12-16,76.0,76.0,70.25,72.52,4997770.0,0.0,1.0,66.7730341515891,66.7730341515891,61.7211269624887,63.7155320614901,5688381.91683342
2014-12-15,82.0,82.75,77.25,77.65,6001763.0,0.0,1.0,72.0445894793462,72.7035338953158,67.8712748448719,68.2227118667223,6831110.69903575
2014-12-14,77.5,81.0,76.25,80.2,5216331.0,0.0,1.0,68.0909229835284,71.16599692472,66.9926822902457,70.4631228810191,5937144.55299415
2014-12-11,77.0,82.0,76.75,81.54,6474232.0,0.0,1.0,67.6516267062153,72.0445894793462,67.4319785675588,71.6404369042181,7368867.36168016
2014-12-10,86.0,86.5,80.25,81.44,7629102.0,0.0,1.0,75.5589596978509,75.998255975164,70.5070525087504,71.5525776487555,8683321.93327777
2014-12-09,87.5,88.0,84.0,86.42,9410011.0,0.0,1.0,76.8768485297901,77.3161448071032,73.8017745885985,75.9279685707939,10710324.0864633
2014-12-08,92.5,92.5,89.75,90.02,5405421.0,0.0,1.0,81.269811302921,81.269811302921,78.853681777699,79.0909017674481,6152363.76809489
2014-12-07,94.0,94.0,92.5,92.76,3794123.0,0.0,1.0,82.5877001348603,82.5877001348603,81.269811302921,81.4982453671238,4318410.1436124
2014-12-04,91.75,95.0,91.75,94.36,4810828.0,0.0,1.0,80.6108668869514,83.4662926894864,80.6108668869514,82.9039934545257,5475607.52099354
2014-12-03,90.0,91.75,89.75,90.99,5049688.0,0.0,1.0,79.0733299163556,80.6108668869514,78.853681777699,79.9431365454355,5747474.15444302
2014-12-02,91.75,92.0,88.75,89.18,5579618.0,0.0,1.0,80.6108668869514,80.8305150256079,77.9750892230729,78.3528840215621,6350632.00868352
2014-12-01,86.0,90.25,85.5,88.67,8255643.0,0.0,1.0,75.5589596978509,79.2929780550121,75.1196634205378,77.9048018187028,9396440.8832404
2014-11-30,90.0,92.0,88.25,88.25,5306356.0,0.0,1.0,79.0733299163556,80.8305150256079,77.5357929457598,77.5357929457598,6039609.56880379
2014-11-27,97.0,98.75,95.75,97.94,4838743.0,0.0,1.0,85.2234777987388,86.7610147693346,84.1252371054561,86.0493548000874,5507379.92772862
2014-11-26,98.5,99.0,96.25,97.36,6173823.0,0.0,1.0,86.541366630678,86.9806629079911,84.5645333827692,85.5397711184042,7026946.64038766
2014-11-25,102.75,102.75,98.25,98.6,8719564.0,0.0,1.0,90.2753849878393,90.2753849878393,86.3217184920215,86.6292258861407,9924468.34893796
2014-11-24,104.25,105.0,102.75,102.98,6821078.0,0.0,1.0,91.5932738197785,92.2522182357482,90.2753849878393,90.4774612754033,7763641.93400462
2014-11-23,102.75,104.75,102.5,103.91,5182260.0,0.0,1.0,90.2753849878393,92.0325700970916,90.0557368491827,91.2945523512056,5898365.48547235
2014-11-20,100.25,101.75,100.25,101.31,4012254.0,0.0,1.0,88.0789036012739,89.3967924332131,88.0789036012739,89.0102117091776,4566683.36064736
2014-11-19,102.0,102.25,99.5,100.87,4226418.0,0.0,1.0,89.6164405718696,89.8360887105262,87.4199591853042,88.6236309851421,4810441.40170101
2014-11-18,99.0,101.5,99.0,101.0,3473879.0,0.0,1.0,86.9806629079911,89.1771442945566,86.9806629079911,88.7378480172435,3953913.54241339
2014-11-17,101.75,102.0,98.0,98.82,3424946.0,0.0,1.0,89.3967924332131,89.6164405718696,86.102070353365,86.8225162481584,3898218.78408389
2014-11-16,103.75,103.75,101.5,101.7,2500814.0,0.0,1.0,91.1539775424655,91.1539775424655,89.1771442945566,89.3528628054818,2846386.51537863
2014-11-13,104.25,104.5,103.0,103.38,2311742.0,0.0,1.0,91.5932738197785,91.8129219584351,90.4950331264958,90.8288982972538,2631187.78759013
2014-11-12,104.25,105.0,103.0,104.54,2477623.0,0.0,1.0,91.5932738197785,92.2522182357482,90.4950331264958,91.8480656606201,2819990.88992302
2014-11-11,105.0,105.5,104.0,104.27,2692552.0,0.0,1.0,92.2522182357482,92.6915145130613,91.373625681122,91.6108456708711,3064619.64174695
2014-11-10,105.25,105.75,104.75,105.61,3539834.0,0.0,1.0,92.4718663744047,92.9111626517178,92.0325700970916,92.7881596940701,4028982.4690196
2014-11-09,106.0,106.0,104.0,104.63,2246733.0,0.0,1.0,93.1308107903743,93.1308107903743,91.373625681122,91.9271389905365,2557195.58306062
2014-11-06,103.5,105.75,103.25,104.96,3833408.0,0.0,1.0,90.9343294038089,92.9111626517178,90.7146812651524,92.2170745335631,4363123.70258026
2014-11-05,105.0,105.75,100.25,102.63,7788214.0,0.0,1.0,92.2522182357482,92.9111626517178,88.0789036012739,90.1699538812841,8864420.66802371
2014-11-04,111.5,111.75,105.25,105.71,9255881.0,0.0,1.0,97.9630698408183,98.1827179794748,92.4718663744047,92.8760189495327,10534895.7844723
2014-11-03,111.5,112.5,111.5,112.22,3413007.0,0.0,1.0,97.9630698408183,98.8416623954445,97.9630698408183,98.5956564801491,3884630.00514747
2014-11-02,113.0,113.0,111.25,111.52,2939819.0,0.0,1.0,99.2809586727575,99.2809586727575,97.7434217021618,97.9806416919108,3346054.9881974
2014-10-30,112.25,112.25,110.0,110.9,3330141.0,0.0,1.0,98.6220142567879,98.6220142567879,96.645181008879,97.4359143080426,3790313.24869003
2014-10-29,113.5,114.25,111.75,112.14,4668139.0,0.0,1.0,99.7202549500706,100.37919936604,98.1827179794748,98.525369075779,5313201.18230027
2014-10-28,113.5,113.75,112.5,113.04,4815017.0,0.0,1.0,99.7202549500706,99.9399030887272,98.8416623954445,99.3161023749426,5480375.37382583
2014-10-27,115.25,115.75,113.0,113.3,4470013.0,0.0,1.0,101.257791920666,101.69708819798,99.2809586727575,99.5445364391454,5087697.33645412
2014-10-26,112.25,115.5,112.25,114.69,6059885.0,0.0,1.0,98.6220142567879,101.477440059323,98.6220142567879,100.765780090076,6897264.23026471
2014-10-23,115.0,115.75,114.0,115.42,6037734.0,0.0,1.0,101.03814378201,101.69708819798,100.159551227384,101.407152654953,6872052.31618308
2014-10-22,116.0,118.75,114.75,116.18,5746668.0,0.0,1.0,101.916736336636,104.332865861858,100.818495643353,102.074882996469,6540765.64812812
2014-10-21,111.0,115.25,110.5,114.61,6595754.0,0.0,1.0,97.5237735635052,101.257791920666,97.0844772861921,100.695492685706,7507181.75936101
2014-10-20,109.5,110.75,109.0,110.36,7197248.0,0.0,1.0,96.2058847315659,97.3041254248487,95.7665884542529,96.9614743285445,8191792.61433909
2014-10-19,113.25,113.75,107.25,108.7,12969123.0,0.0,1.0,99.5006068114141,99.9399030887272,94.2290514836571,95.503010687865,14761248.4668939
2014-10-16,111.25,112.5,106.75,108.03,8751597.0,0.0,1.0,97.7434217021618,98.8416623954445,93.789755206344,94.9143536762655,9960927.79744038
2014-10-15,117.75,118.5,114.5,114.83,7123514.0,0.0,1.0,103.454273307232,104.113217723202,100.598847504697,100.888783047723,8107869.75429235
2014-10-14,123.0,123.0,118.25,119.04,7333587.0,0.0,1.0,108.066884219019,108.066884219019,103.893569584545,104.5876577027,8346971.48454704
2014-10-13,121.0,124.5,121.0,124.21,4019049.0,0.0,1.0,106.309699109767,109.384773050959,106.309699109767,109.129981210117,4574417.32101866
2014-10-12,125.0,127.0,121.25,121.59,3391916.0,0.0,1.0,109.824069328272,111.581254437524,106.529347248423,106.828068716996,3860624.56612008
2014-10-02,130.75,130.75,129.75,130.64,1523004.0,0.0,1.0,114.875976517372,114.875976517372,113.997383962746,114.779331336363,1733458.80520011
2014-10-01,131.25,131.5,131.0,131.03,1899316.0,0.0,1.0,115.315272794685,115.534920933342,115.095624656029,115.121982432667,2161771.10766449
2014-09-30,131.25,131.5,130.75,131.22,2287800.0,0.0,1.0,115.315272794685,115.534920933342,114.875976517372,115.288915018046,2603937.38594043
2014-09-29,130.5,131.25,129.75,131.11,3376856.0,0.0,1.0,114.656328378716,115.315272794685,113.997383962746,115.192269837038,3843483.51487772
2014-09-28,131.75,132.25,129.75,130.37,4026079.0,0.0,1.0,115.754569071998,116.193865349311,113.997383962746,114.542111346614,4582418.75463312
2014-09-25,132.0,133.0,131.0,131.36,4002043.0,0.0,1.0,115.974217210655,116.852809765281,115.095624656029,115.411917975694,4555061.36368616
2014-09-24,133.5,133.5,130.75,131.89,4814899.0,0.0,1.0,117.292106042594,117.292106042594,114.875976517372,115.877572029646,5480241.06811224
2014-09-22,134.5,135.0,133.5,133.59,3888155.0,0.0,1.0,118.17069859722,118.609994874533,117.292106042594,117.37117937251,4425435.86276388
2014-09-21,135.5,136.5,134.5,135.0,4149104.0,0.0,1.0,119.049291151846,119.927883706473,118.17069859722,118.609994874533,4722443.84288617
2014-09-18,135.0,136.0,134.75,135.42,2798304.0,0.0,1.0,118.609994874533,119.48858742916,118.390346735877,118.979003747476,3184984.87753591
2014-09-17,134.25,135.25,134.0,135.0,2714566.0,0.0,1.0,117.951050458564,118.82964301319,117.731402319907,118.609994874533,3089675.62461874
2014-09-16,133.25,135.0,133.25,134.25,1978214.0,0.0,1.0,117.072457903938,118.609994874533,117.072457903938,117.951050458564,2251571.54995662
2014-09-15,134.0,134.25,133.0,133.25,2536912.0,0.0,1.0,117.731402319907,117.951050458564,116.852809765281,117.072457903938,2887472.68189567
2014-09-14,133.75,134.75,133.5,133.75,1978362.0,0.0,1.0,117.511754181251,118.390346735877,117.292106042594,117.511754181251,2251740.00119061
2014-09-11,135.0,135.0,133.5,133.62,2302632.0,0.0,1.0,118.609994874533,118.609994874533,117.292106042594,117.397537149149,2620818.93122772
2014-09-10,135.0,135.75,134.5,135.14,3287852.0,0.0,1.0,118.609994874533,119.268939290503,118.17069859722,118.732997832181,3742180.5849458
2014-09-09,135.0,135.5,134.75,135.22,2756720.0,0.0,1.0,118.609994874533,119.049291151846,118.390346735877,118.803285236551,3137654.63352115
2014-09-08,135.75,136.0,134.25,134.75,4433498.0,0.0,1.0,119.268939290503,119.48858742916,117.951050458564,118.390346735877,5046136.54720348
2014-09-07,134.0,135.75,133.5,135.25,4954519.0,0.0,1.0,117.731402319907,119.268939290503,117.292106042594,118.82964301319,5639154.32006827
2014-09-04,134.25,134.25,133.5,134.0,2982381.0,0.0,1.0,117.951050458564,117.951050458564,117.292106042594,117.731402319907,3394498.37617729
2014-09-03,133.0,135.25,133.0,134.25,4447630.0,0.0,1.0,116.852809765281,118.82964301319,116.852809765281,117.951050458564,5062221.36368136
2014-09-02,132.75,133.25,132.5,132.75,2782314.0,0.0,1.0,116.633161626624,117.072457903938,116.413513487968,116.633161626624,3166785.31516105
2014-09-01,133.25,133.5,132.5,132.75,3282625.0,0.0,1.0,117.072457903938,117.292106042594,116.413513487968,116.633161626624,3736231.29710757
2014-08-31,133.5,133.75,132.75,133.0,1847728.0,0.0,1.0,117.292106042594,117.511754181251,116.633161626624,116.852809765281,2103054.47077932
2014-08-28,133.0,133.75,133.0,133.5,3695489.0,0.0,1.0,116.852809765281,117.511754181251,116.852809765281,117.292106042594,4206146.50163109
2014-08-27,131.5,133.5,131.5,133.0,5037966.0,0.0,1.0,115.534920933342,117.292106042594,115.534920933342,116.852809765281,5734132.36143752
2014-08-26,132.25,133.0,130.0,131.5,6848016.0,0.0,1.0,116.193865349311,116.852809765281,114.217032101402,115.534920933342,7794302.33495858
2014-08-25,129.5,133.25,129.25,130.5,6993798.0,0.0,1.0,113.777735824089,117.072457903938,113.558087685433,114.656328378716,7960229.0768054
2014-08-24,129.0,129.5,128.75,129.25,1982061.0,0.0,1.0,113.338439546776,113.777735824089,113.11879140812,113.558087685433,2255950.14385631
2014-08-21,128.75,129.0,128.5,128.5,2372871.0,0.0,1.0,113.11879140812,113.338439546776,112.899143269463,112.899143269463,2700763.8381475
2014-08-20,128.25,129.25,128.25,128.75,2912746.0,0.0,1.0,112.679495130807,113.558087685433,112.679495130807,113.11879140812,3315240.93240163
2014-08-19,128.25,128.5,128.0,128.5,2281221.0,0.0,1.0,112.679495130807,112.899143269463,112.45984699215,112.899143269463,2596449.27331603
2014-08-18,129.0,129.25,128.25,128.5,2759342.0,0.0,1.0,113.338439546776,113.558087685433,112.679495130807,112.899143269463,3140638.95200439
2014-08-17,128.25,129.25,127.75,128.75,2931333.0,0.0,1.0,112.679495130807,113.558087685433,112.240198853494,113.11879140812,3336396.35865937
2014-08-14,128.75,129.0,128.25,128.25,2042409.0,0.0,1.0,113.11879140812,113.338439546776,112.679495130807,112.679495130807,2324637.27269919
2014-08-13,129.0,129.75,128.25,128.5,3901227.0,0.0,1.0,113.338439546776,113.997383962746,112.679495130807,112.899143269463,4440314.20418752
2014-08-12,129.5,129.5,129.0,129.0,2455363.0,0.0,1.0,113.777735824089,113.777735824089,113.338439546776,113.338439546776,2794654.91378392
2014-08-11,129.5,129.75,128.75,129.5,2400300.0,0.0,1.0,113.777735824089,113.997383962746,113.11879140812,113.777735824089,2731983.08745205
2014-08-10,130.0,130.75,128.75,129.0,4414330.0,0.0,1.0,114.217032101402,114.875976517372,113.11879140812,113.338439546776,5024319.83603392
2014-08-07,127.75,130.0,127.75,130.0,5602026.0,0.0,1.0,112.240198853494,114.217032101402,112.240198853494,114.217032101402,6376136.43605661
2014-08-06,128.25,128.25,127.0,127.75,3013295.0,0.0,1.0,112.679495130807,112.679495130807,111.581254437524,112.240198853494,3429684.19676867
2014-08-05,128.5,129.0,128.0,128.25,2806876.0,0.0,1.0,112.899143269463,113.338439546776,112.45984699215,112.679495130807,3194741.39089908
2014-08-04,129.25,129.25,127.75,128.5,3077072.0,0.0,1.0,113.558087685433,113.558087685433,112.240198853494,112.899143269463,3502274.15859362
2014-07-24,129.25,130.25,127.75,128.75,6335372.0,0.0,1.0,113.558087685433,114.436680240059,112.240198853494,113.11879140812,7210819.12957434
2014-07-23,124.0,130.75,123.25,129.25,10019639.0,0.0,1.0,108.945476773645,114.875976517372,108.286532357676,113.558087685433,11404192.9302066
2014-07-22,119.0,126.25,118.75,123.5,10794574.0,0.0,1.0,104.552514000515,110.922310021554,104.332865861858,108.506180496332,12286211.5586592
2014-07-21,115.25,115.75,115.25,115.5,2184823.0,0.0,1.0,101.257791920666,101.69708819798,101.257791920666,101.477440059323,2486730.61078876
2014-07-20,116.25,116.75,115.0,115.23,-0.79,0.0,1.0,102.136384475293,102.575680752606,101.03814378201,101.240220069574,-0.899165370614974
2014-07-17,116.5,116.75,115.75,116.25,2933034.0,0.0,1.0,102.356032613949,102.575680752606,101.69708819798,102.136384475293,3338332.40966623
2014-07-16,116.5,117.0,116.25,116.5,2583142.0,0.0,1.0,102.356032613949,102.795328891262,102.136384475293,102.356032613949,2940090.92883684
2014-07-15,116.0,116.75,116.0,116.57,0.62,0.0,1.0,101.916736336636,102.575680752606,101.916736336636,102.417534092773,0.705674088330739
2014-07-14,116.25,116.25,115.75,115.95,-2.6,2.5,1.0,102.136384475293,102.136384475293,101.69708819798,101.872806708905,-2.95927843493536
2014-07-13,117.75,119.0,117.75,118.75,2031400.0,0.0,1.0,101.276288606027,102.351408442609,101.276288606027,102.136384475293,2361829.73618333
2014-07-10,117.75,118.0,117.5,117.5,1868990.0,0.0,1.0,101.276288606027,101.491312573343,101.061264638711,101.061264638711,2173001.94871974
2014-07-09,117.5,118.0,117.5,117.5,2653655.0,0.0,1.0,101.061264638711,101.491312573343,101.061264638711,101.061264638711,3085301.41211558
2014-07-08,117.5,117.75,117.0,117.5,2298628.0,0.0,1.0,101.061264638711,101.276288606027,100.631216704078,101.061264638711,2672525.33367314
2014-07-07,117.5,118.25,117.25,117.5,2904667.0,0.0,1.0,101.061264638711,101.70633654066,100.846240671394,101.061264638711,3377143.29738625
2014-07-06,117.0,117.5,116.0,116.75,3242629.0,0.0,1.0,100.631216704078,101.061264638711,99.7711208348122,100.416192736761,3770078.564345
2014-07-03,116.0,116.0,115.5,115.5,2987835.0,0.0,1.0,99.7711208348122,99.7711208348122,99.3410729001794,99.3410729001794,3473839.49483574
2014-07-02,115.25,117.0,115.0,116.0,3614711.0,0.0,1.0,99.126048932863,100.631216704078,98.9110249655466,99.7711208348122,4202683.82766023
2014-07-01,115.0,115.75,115.0,115.0,2418633.0,0.0,1.0,98.9110249655466,99.5560968674958,98.9110249655466,98.9110249655466,2812050.47765792
2014-06-30,115.0,115.0,114.25,114.5,3180115.0,0.0,1.0,98.9110249655466,98.9110249655466,98.2659530635974,98.4809770309137,3697395.9690276
2014-06-29,116.25,116.25,114.75,115.0,2646353.0,0.0,1.0,99.9861448021286,99.9861448021286,98.6960009982302,98.9110249655466,3076811.66084374
2014-06-26,115.25,116.5,115.25,116.5,4009089.0,0.0,1.0,99.126048932863,100.201168769445,99.126048932863,100.201168769445,4661211.78261569
2014-06-25,113.75,115.5,113.5,115.0,3278227.0,0.0,1.0,97.8359051289645,99.3410729001794,97.6208811616481,98.9110249655466,3811466.97379102
2014-06-24,114.75,115.0,112.25,114.0,5169710.0,0.0,1.0,98.6960009982302,98.9110249655466,96.5457613250661,98.0509290962809,6010620.65838552
2014-06-23,115.25,115.25,113.25,114.5,3338278.0,0.0,1.0,99.126048932863,99.126048932863,97.4058571943317,98.4809770309137,3881285.93484623
2014-06-22,115.5,116.0,114.75,115.0,2662345.0,0.0,1.0,99.3410729001794,99.7711208348122,98.6960009982302,98.9110249655466,3095404.93697894
2014-06-19,115.5,115.75,114.75,115.0,2626198.0,0.0,1.0,99.3410729001794,99.5560968674958,98.6960009982302,98.9110249655466,3053378.22659506
2014-06-18,114.25,115.5,114.25,115.0,2613402.0,0.0,1.0,98.2659530635974,99.3410729001794,98.2659530635974,98.9110249655466,3038500.81530028
2014-06-17,114.25,114.75,113.5,114.5,3993542.0,0.0,1.0,98.2659530635974,98.6960009982302,97.6208811616481,98.4809770309137,4643135.89066509
2014-06-16,115.0,115.25,114.0,114.25,3481308.0,0.0,1.0,98.9110249655466,99.126048932863,98.0509290962809,98.2659530635974,4047581.3504051
2014-06-15,116.0,116.0,114.5,115.0,3736012.0,0.0,1.0,99.7711208348122,99.7711208348122,98.4809770309137,98.9110249655466,4343715.78041635
2014-06-12,116.5,116.75,116.0,116.0,2858668.0,0.0,1.0,100.201168769445,100.416192736761,99.7711208348122,99.7711208348122,3323662.0499536
2014-06-11,117.25,117.5,116.5,116.75,2498148.0,0.0,1.0,100.846240671394,101.061264638711,100.201168769445,100.416192736761,2904499.47414932
2014-06-10,117.5,118.0,117.0,117.5,3809505.0,0.0,1.0,101.061264638711,101.491312573343,100.631216704078,101.061264638711,4429163.23182982
2014-06-09,116.75,117.5,116.25,117.25,3193204.0,0.0,1.0,100.416192736761,101.061264638711,99.9861448021286,100.846240671394,3712614.04002145
2014-06-08,116.25,116.75,115.75,116.75,3791743.0,0.0,1.0,99.9861448021286,100.416192736761,99.5560968674958,100.416192736761,4408512.0455671
2014-06-05,116.0,116.5,115.75,116.0,3607299.0,0.0,1.0,99.7711208348122,100.201168769445,99.5560968674958,99.7711208348122,4194066.18366861
2014-06-04,115.75,116.25,115.5,115.75,3419342.0,0.0,1.0,99.5560968674958,99.9861448021286,99.3410729001794,99.5560968674958,3975535.89336447
2014-06-03,116.0,116.25,115.25,115.5,5137506.0,0.0,1.0,99.7711208348122,99.9861448021286,99.126048932863,99.3410729001794,5973178.32067554
2014-06-02,116.25,116.5,115.25,116.0,4700452.0,0.0,1.0,99.9861448021286,100.201168769445,99.126048932863,99.7711208348122,5465032.64108616
2014-06-01,115.5,116.5,115.5,116.0,3254836.0,0.0,1.0,99.3410729001794,100.201168769445,99.3410729001794,99.7711208348122,3784271.16825835
2014-05-29,116.75,117.5,115.5,115.5,5248652.0,0.0,1.0,100.416192736761,101.061264638711,99.3410729001794,99.3410729001794,6102403.45007292
2014-05-28,117.0,117.25,116.5,116.75,3858892.0,0.0,1.0,100.631216704078,100.846240671394,100.201168769445,100.416192736761,4486583.57503199
